sett,task,time
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,4
24,hyp_botnet_member,6
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,1
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,1
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_botnet_member,1
24,hyp_botnet_member,1
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,4
24,hyp_botnet_member,6
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,9
24,hyp_is_mal,9
24,hyp_is_mal,9
24,hyp_botnet_member,10
24,hyp_botnet_member,10
24,hyp_botnet_member,10
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,6
24,hyp_is_mal,6
24,hyp_botnet_member,7
24,hyp_botnet_member,7
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_botnet_member,3
24,hyp_botnet_member,3
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_is_mal,3
24,hyp_botnet_member,4
24,hyp_botnet_member,4
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
24,hyp_is_resp,0
