setting,run,query_time,time_sim,fnA,fnA_prec,fnA_rec,fnB_prec,fnB_rec,fnC_prec,fnC_rec,fnA_tp,fnA_fp,fnA_tn,fnA_fn,fnB_tp,fnB_fp,fnB_tn,fnB_fn,fnC_tp,fnC_fp,fnC_tn,fnC_fn,resp,resp_prec,resp_rec,resp_tp,resp_fp,resp_tn,resp_fn,mal,mal_prec,mal_rec,mal_tp,mal_fp,mal_tn,mal_fn,memb,memb_prec,memb_rec,memb_tp,memb_fp,memb_tn,memb_fn
19,8,0:00:06.892526,1,0,,,,,,,0,0,9,0,0,1,8,0,0,0,9,0,0,,,0,0,13,0,0,,,0,0,8,3,0,,,0,0,165,0
19,8,0:00:08.202037,2,2,,,,,,,0,2,6,0,0,1,5,0,0,0,6,0,2,,,0,2,17,0,2,,,0,2,11,1,0,,,0,0,276,0
19,8,0:00:06.872587,3,2,,,,,,,1,1,3,1,1,2,2,1,0,0,4,2,2,,,1,1,7,1,2,,,1,1,5,1,0,,,0,0,140,4
19,8,0:00:07.307454,4,1,,,,,,,1,0,6,1,1,0,6,1,1,0,6,1,2,,,2,0,26,0,1,,,1,0,17,1,2,,,2,0,860,0
19,8,0:00:06.398854,5,0,,,,,,,0,0,6,0,0,2,4,0,0,0,6,0,0,,,0,0,19,0,0,,,0,0,11,0,0,,,0,0,501,0
19,8,0:00:07.479935,6,0,,,,,,,0,0,5,1,1,1,4,0,0,0,5,1,0,,,0,0,27,0,0,,,0,0,19,0,0,,,0,0,975,0
19,8,0:00:06.244265,7,1,,,,,,,1,0,3,2,2,1,2,1,1,0,3,2,1,,,0,1,30,1,0,,,0,0,10,0,0,,,0,0,1204,0
19,8,0:00:06.388911,8,0,,,,,,,0,0,7,2,1,1,6,1,0,0,7,2,0,,,0,0,27,2,1,,,0,1,12,1,0,,,0,0,1147,2
19,8,0:00:06.547525,9,0,,,,,,,0,0,9,2,0,2,7,2,0,0,9,2,0,,,0,0,20,4,0,,,0,0,5,0,0,,,0,0,1023,0
19,8,0:00:06.683123,10,2,,,,,,,1,1,2,3,1,2,1,3,1,1,2,3,2,,,0,2,18,0,0,,,0,0,4,0,0,,,0,0,802,0
19,8,0:00:06.868630,11,1,,,,,,,0,1,5,3,0,2,4,3,0,1,5,3,1,,,0,1,25,1,2,,,0,2,3,0,0,,,0,0,975,0
19,8,0:00:06.946419,12,1,,,,,,,1,0,4,2,1,0,4,2,0,0,4,3,0,,,0,0,16,5,1,,,0,1,6,0,4,,,0,4,990,0
19,8,0:00:07.591691,13,0,,,,,,,0,0,2,1,1,0,2,0,0,0,2,1,4,,,4,0,19,0,4,,,4,0,1,0,0,,,0,0,897,0
19,8,0:00:07.882864,14,1,0.45454545454545453,0.20833333333333334,0.34615384615384615,0.375,0.5,0.125,0,1,5,1,0,1,5,1,0,1,5,1,1,0.4666666666666667,0.28,0,1,10,4,0,0.46153846153846156,0.3333333333333333,0,0,1,0,12,0.1111111111111111,0.2222222222222222,0,12,723,0
19,9,0:00:06.132604,0,2,,,,,,,1,1,8,0,1,3,6,0,1,1,8,0,2,,,0,2,16,0,2,,,0,2,6,10,0,,,0,0,288,36
19,9,0:00:06.364929,1,1,,,,,,,0,1,4,2,0,1,4,2,0,1,4,2,1,,,0,1,10,0,1,,,0,1,3,1,0,,,0,0,85,0
19,9,0:00:06.300124,2,1,,,,,,,0,1,6,1,0,3,4,1,0,0,7,1,1,,,0,1,20,2,1,,,0,1,15,1,0,,,0,0,497,0
19,9,0:00:06.369921,3,1,,,,,,,1,0,7,0,1,0,7,0,1,0,7,0,5,,,5,0,19,0,5,,,5,0,10,0,20,,,20,0,480,1
19,9,0:00:06.364974,4,1,,,,,,,1,0,5,0,1,1,4,0,0,0,5,1,0,,,0,0,18,4,0,,,0,0,8,0,0,,,0,0,404,2
19,9,0:00:06.434787,5,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,4,,,4,0,23,3,1,,,1,0,15,0,0,,,0,0,733,0
19,9,0:00:06.824785,6,0,,,,,,,0,0,10,0,0,1,9,0,0,0,10,0,0,,,0,0,27,0,0,,,0,0,12,0,10,,,10,0,1182,0
19,9,0:00:06.709053,7,1,,,,,,,0,1,8,2,0,2,7,2,0,0,9,2,0,,,0,0,33,0,0,,,0,0,16,0,0,,,0,0,1458,0
19,9,0:00:07.143890,8,0,,,,,,,0,0,4,2,0,1,3,2,0,0,4,2,1,,,0,1,16,0,0,,,0,0,5,0,0,,,0,0,679,0
19,9,0:00:07.782182,9,0,,,,,,,0,0,4,2,0,1,3,2,0,0,4,2,0,,,0,0,16,10,0,,,0,0,7,0,0,,,0,0,1737,2
19,9,0:00:08.111309,10,1,,,,,,,0,1,4,1,0,3,2,1,0,1,4,1,1,,,0,1,18,3,0,,,0,0,5,0,0,,,0,0,891,0
19,9,0:00:08.527190,11,1,,,,,,,0,1,3,1,0,2,2,1,0,1,3,1,1,,,0,1,14,3,1,,,0,1,4,0,0,,,0,0,812,0
19,9,0:00:09.046813,12,1,,,,,,,1,0,5,0,1,1,4,0,0,0,5,1,0,,,0,0,11,1,1,,,0,1,3,0,2,,,0,2,609,0
19,9,0:00:09.378912,13,0,,,,,,,0,0,8,1,0,1,7,1,0,0,8,1,1,,,1,0,17,2,1,,,1,0,3,0,0,,,0,0,391,0
19,9,0:00:11.215011,14,2,0.4166666666666667,0.2631578947368421,0.18518518518518517,0.2631578947368421,0.375,0.15789473684210525,1,1,8,1,1,2,7,1,1,1,8,1,3,0.6,0.2926829268292683,2,1,12,1,0,0.5384615384615384,0.3684210526315789,0,0,1,0,0,0.9375,0.4225352112676056,0,0,927,0
19,10,0:00:06.207396,0,1,,,,,,,0,1,3,1,0,1,3,1,0,1,3,1,1,,,0,1,8,0,1,,,0,1,3,5,0,,,0,0,81,0
19,10,0:00:06.340981,1,1,,,,,,,1,0,9,1,1,1,8,1,1,0,9,1,1,,,0,1,11,1,1,,,0,1,8,2,0,,,0,0,164,1
19,10,0:00:06.336994,2,2,,,,,,,0,2,8,2,0,1,8,2,0,1,8,2,2,,,0,2,25,1,2,,,0,2,18,3,0,,,0,0,711,1
19,10,0:00:06.260215,3,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,22,1,0,,,0,0,11,2,0,,,0,0,426,3
19,10,0:00:06.655202,4,1,,,,,,,0,1,5,1,0,1,5,1,0,1,5,1,1,,,0,1,24,0,1,,,0,1,13,1,0,,,0,0,726,4
19,10,0:00:06.401876,5,1,,,,,,,0,1,4,1,0,1,4,1,0,1,4,1,1,,,0,1,24,2,1,,,0,1,15,0,0,,,0,0,1000,0
19,10,0:00:06.683069,6,1,,,,,,,1,0,7,1,1,1,6,1,1,0,7,1,2,,,2,0,31,0,2,,,2,0,11,0,2,,,2,0,1621,0
19,10,0:00:06.899543,7,3,,,,,,,2,1,4,1,2,1,4,1,2,0,5,1,2,,,0,2,22,1,0,,,0,0,14,0,0,,,0,0,1272,0
19,10,0:00:07.229661,8,1,,,,,,,1,0,8,1,1,1,7,1,0,0,8,2,5,,,0,5,29,1,7,,,5,2,4,0,0,,,0,0,1074,0
19,10,0:00:07.807172,9,0,,,,,,,0,0,5,3,0,0,5,3,0,0,5,3,1,,,0,1,15,5,1,,,0,1,3,0,22,,,0,22,801,0
19,10,0:00:08.462364,10,0,,,,,,,0,0,2,1,0,0,2,1,0,0,2,1,0,,,0,0,20,0,0,,,0,0,6,0,6,,,0,6,770,0
19,10,0:00:08.666820,11,1,,,,,,,0,1,5,1,0,2,4,1,0,1,5,1,1,,,0,1,20,1,0,,,0,0,3,0,0,,,0,0,757,0
19,10,0:00:09.999292,12,2,,,,,,,2,0,2,0,2,0,2,0,1,0,2,1,2,,,2,0,12,5,1,,,0,1,4,0,12,,,0,12,948,0
19,10,0:00:10.954696,13,1,,,,,,,0,1,7,0,0,1,7,0,0,0,8,0,5,,,5,0,16,0,4,,,4,0,1,0,4,,,4,0,779,0
19,10,0:00:13.012207,14,2,0.47058823529411764,0.2962962962962963,0.38095238095238093,0.2962962962962963,0.5,0.2222222222222222,1,1,3,4,1,1,3,4,1,1,3,4,4,0.39285714285714285,0.3235294117647059,2,2,8,5,1,0.5,0.4583333333333333,0,1,0,0,36,0.07317073170731707,0.4,0,36,708,0
20,1,0:00:06.796863,0,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,,,0,0,13,0,0,,,0,0,3,10,0,,,0,0,153,16
20,1,0:00:07.576677,1,1,,,,,,,1,0,7,2,2,0,7,1,1,0,7,2,1,,,0,1,21,2,1,,,0,1,6,9,0,,,0,0,509,3
20,1,0:00:06.506593,2,2,,,,,,,1,1,8,1,0,2,7,1,0,0,9,1,2,,,0,2,27,0,2,,,0,2,18,1,0,,,0,0,720,0
20,1,0:00:06.435786,3,2,,,,,,,0,2,4,0,0,3,3,0,0,2,4,0,6,,,0,6,24,0,6,,,5,1,10,3,20,,,20,0,948,13
20,1,0:00:06.491579,4,0,,,,,,,0,0,7,1,0,1,6,1,0,0,7,1,0,,,0,0,35,0,0,,,0,0,14,1,0,,,0,0,1085,4
20,1,0:00:06.657166,5,1,,,,,,,1,0,5,1,2,1,4,0,1,0,5,1,1,,,0,1,33,0,0,,,0,0,14,0,0,,,0,0,1390,0
20,1,0:00:06.665171,6,2,,,,,,,1,1,4,1,1,0,4,1,1,0,4,1,5,,,5,0,31,0,1,,,0,1,9,0,0,,,0,0,1587,6
20,1,0:00:06.855634,7,0,,,,,,,0,0,3,0,0,1,2,0,0,0,3,0,1,,,0,1,30,0,2,,,1,1,9,0,10,,,10,0,993,0
20,1,0:00:06.981270,8,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,24,5,0,,,0,0,5,0,2,,,0,2,1055,0
20,1,0:00:07.251603,9,1,,,,,,,0,1,4,2,0,2,3,2,0,1,4,2,1,,,0,1,13,7,0,,,0,0,2,0,0,,,0,0,550,0
20,1,0:00:07.123945,10,1,,,,,,,1,0,5,2,1,1,4,2,1,0,5,2,1,,,0,1,21,3,1,,,0,1,3,0,0,,,0,0,709,0
20,1,0:00:07.197711,11,1,,,,,,,1,0,3,0,1,0,3,0,1,0,3,0,3,,,3,0,18,0,1,,,0,1,2,0,0,,,0,0,758,0
20,1,0:00:07.429178,12,2,,,,,,,1,1,2,2,2,1,2,1,1,0,3,2,2,,,2,0,10,7,1,,,1,0,3,0,12,,,12,0,501,0
20,1,0:00:07.621613,13,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,1,,,0,1,25,0,1,,,0,1,2,0,0,,,0,0,738,0
20,1,0:00:07.757250,14,0,0.5384615384615384,0.2916666666666667,0.4782608695652174,0.4782608695652174,0.6666666666666666,0.2608695652173913,0,0,6,3,2,0,6,1,0,0,6,3,0,0.4166666666666667,0.20408163265306123,0,0,10,15,0,0.4375,0.22580645161290322,0,0,1,0,0,0.9545454545454546,0.4772727272727273,0,0,689,4
20,2,0:00:06.251311,0,1,,,,,,,0,1,9,0,0,2,8,0,0,1,9,0,5,,,0,5,17,0,5,,,5,0,8,9,20,,,20,0,459,5
20,2,0:00:06.370919,1,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,0,,,0,0,16,0,0,,,0,0,4,5,0,,,0,0,202,5
20,2,0:00:06.257263,2,1,,,,,,,1,0,4,1,2,0,4,0,1,0,4,1,5,,,5,0,24,0,0,,,0,0,11,5,0,,,0,0,719,13
20,2,0:00:06.295162,3,1,,,,,,,1,0,4,2,1,0,4,2,1,0,4,2,1,,,0,1,20,4,2,,,2,0,11,1,22,,,22,0,520,0
20,2,0:00:06.465746,4,2,,,,,,,1,1,5,1,1,2,4,1,1,1,5,1,5,,,4,1,31,0,1,,,0,1,18,0,0,,,0,0,1098,0
20,2,0:00:06.543496,5,0,,,,,,,0,0,5,1,0,1,4,1,0,0,5,1,0,,,0,0,35,5,1,,,0,1,10,2,0,,,0,0,1424,0
20,2,0:00:07.004274,6,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,,,0,0,30,0,0,,,0,0,10,0,0,,,0,0,930,0
20,2,0:00:06.669161,7,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,36,0,0,,,0,0,9,0,0,,,0,0,1171,2
20,2,0:00:06.771923,8,2,,,,,,,1,1,3,1,1,2,2,1,0,1,3,2,1,,,0,1,28,3,0,,,0,0,5,0,0,,,0,0,789,0
20,2,0:00:08.234972,9,1,,,,,,,1,0,7,1,1,2,5,1,1,0,7,1,4,,,3,1,24,11,1,,,0,1,6,0,0,,,0,0,870,0
20,2,0:00:07.049169,10,2,,,,,,,1,1,7,0,1,2,6,0,1,0,8,0,2,,,2,0,29,0,1,,,0,1,7,0,0,,,0,0,1177,0
20,2,0:00:07.210668,11,1,,,,,,,0,1,4,2,0,1,4,2,0,1,4,2,2,,,0,2,26,0,1,,,0,1,1,0,0,,,0,0,681,0
20,2,0:00:07.501874,12,0,,,,,,,0,0,3,1,1,0,3,0,0,0,3,1,0,,,0,0,12,15,0,,,0,0,3,0,2,,,0,2,1029,0
20,2,0:00:07.840029,13,2,,,,,,,1,1,7,1,1,3,5,1,0,0,8,2,0,,,0,0,20,3,0,,,0,0,2,0,0,,,0,0,516,0
20,2,0:00:07.966700,14,0,0.5384615384615384,0.3333333333333333,0.32142857142857145,0.42857142857142855,0.5555555555555556,0.23809523809523808,0,0,5,2,0,2,3,2,0,0,5,2,4,0.5862068965517241,0.2236842105263158,3,1,9,18,1,0.5384615384615384,0.2413793103448276,0,1,0,0,0,0.9545454545454546,0.6268656716417911,0,0,498,0
20,3,0:00:06.282196,0,0,,,,,,,0,0,7,1,0,1,6,1,0,0,7,1,0,,,0,0,18,0,0,,,0,0,6,12,0,,,0,0,323,1
20,3,0:00:06.312109,1,0,,,,,,,0,0,6,2,0,1,5,2,0,0,6,2,0,,,0,0,16,2,0,,,0,0,6,7,0,,,0,0,295,4
20,3,0:00:06.510549,2,3,,,,,,,0,3,9,1,0,4,7,1,0,1,10,1,3,,,0,3,23,2,3,,,0,3,16,1,0,,,0,0,678,3
20,3,0:00:06.265241,3,1,,,,,,,0,1,4,0,0,0,4,0,0,0,4,0,1,,,0,1,24,0,1,,,0,1,6,4,0,,,0,0,492,0
20,3,0:00:06.339044,4,1,,,,,,,0,1,6,3,0,1,6,3,0,1,6,3,1,,,0,1,31,3,1,,,0,1,13,1,0,,,0,0,993,4
20,3,0:00:06.404867,5,1,,,,,,,0,1,2,1,0,1,2,1,0,0,3,1,1,,,0,1,28,3,1,,,0,1,11,1,0,,,0,0,965,2
20,3,0:00:06.506580,6,1,,,,,,,0,1,4,1,0,2,3,1,0,0,5,1,1,,,0,1,25,0,1,,,0,1,4,0,0,,,0,0,661,0
20,3,0:00:07.235681,7,1,,,,,,,0,1,5,3,1,2,4,2,0,0,6,3,12,,,0,12,23,2,12,,,12,0,13,0,462,,,0,132,1182,0
20,3,0:00:07.957751,8,1,,,,,,,0,1,10,0,0,4,7,0,0,0,11,0,0,,,0,0,42,0,0,,,0,0,8,0,0,,,0,0,1582,2
20,3,0:00:08.540178,9,1,,,,,,,0,1,4,1,0,1,4,1,0,0,5,1,1,,,0,1,15,15,0,,,0,0,2,0,0,,,0,0,712,0
20,3,0:00:08.043521,10,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,1,,,0,1,29,2,1,,,0,1,4,0,0,,,0,0,756,0
20,3,0:00:08.384529,11,1,,,,,,,0,1,5,1,0,2,4,1,0,1,5,1,1,,,0,1,32,2,0,,,0,0,3,0,0,,,0,0,727,0
20,3,0:00:08.730646,12,2,,,,,,,2,0,4,1,2,1,3,1,1,0,4,2,1,,,0,1,14,14,0,,,0,0,2,0,2,,,0,2,916,0
20,3,0:00:09.910490,13,1,,,,,,,0,1,4,1,0,2,3,1,0,0,5,1,11,,,11,0,30,0,7,,,6,1,2,0,0,,,0,0,1004,0
20,3,0:00:12.176461,14,0,0.14285714285714285,0.09523809523809523,0.11538461538461539,0.14285714285714285,0.25,0.047619047619047616,0,0,2,2,0,1,1,2,0,0,2,2,1,0.3142857142857143,0.15492957746478872,0,1,8,15,1,0.6428571428571429,0.4090909090909091,0,1,1,0,346,0.0,0.0,0,178,485,0
20,4,0:00:06.865635,0,1,,,,,,,0,1,8,2,0,2,7,2,0,0,9,2,1,,,0,1,23,0,1,,,0,1,8,15,0,,,0,0,560,16
20,4,0:00:07.082114,1,0,,,,,,,0,0,11,3,0,1,10,3,0,0,11,3,0,,,0,0,26,4,0,,,0,0,12,8,0,,,0,0,788,12
20,4,0:00:06.168483,2,0,,,,,,,0,0,6,1,1,0,6,0,0,0,6,1,0,,,0,0,21,3,0,,,0,0,10,1,0,,,0,0,437,0
20,4,0:00:06.294163,3,0,,,,,,,0,0,5,2,0,0,5,2,0,0,5,2,0,,,0,0,38,2,0,,,0,0,18,2,0,,,0,0,1372,0
20,4,0:00:06.257209,4,1,,,,,,,0,1,7,1,0,2,6,1,0,0,8,1,1,,,0,1,39,0,1,,,0,1,15,1,0,,,0,0,1439,2
20,4,0:00:06.243299,5,0,,,,,,,0,0,8,2,0,1,7,2,0,0,8,2,0,,,0,0,33,0,0,,,0,0,11,0,0,,,0,0,1023,2
20,4,0:00:06.323087,6,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,23,6,0,,,0,0,3,0,0,,,0,0,721,4
20,4,0:00:06.892564,7,1,,,,,,,1,0,5,0,1,4,1,0,1,0,5,0,3,,,3,0,31,0,3,,,3,0,10,0,6,,,6,0,1268,0
20,4,0:00:06.744958,8,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,32,4,0,,,0,0,7,0,0,,,0,0,1267,0
20,4,0:00:06.975300,9,1,,,,,,,1,0,3,1,1,1,2,1,0,0,3,2,0,,,0,0,8,14,0,,,0,0,1,0,0,,,0,0,497,0
20,4,0:00:07.152868,10,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,4,,,4,0,20,1,1,,,1,0,1,0,0,,,0,0,461,0
20,4,0:00:07.189766,11,1,,,,,,,0,1,3,0,0,1,3,0,0,0,4,0,0,,,0,0,31,0,0,,,0,0,3,0,6,,,6,0,1151,0
20,4,0:00:07.311443,12,0,,,,,,,0,0,4,2,1,1,3,1,0,0,4,2,4,,,0,4,10,9,2,,,2,0,1,0,0,,,0,0,381,0
20,4,0:00:07.545816,13,2,,,,,,,1,1,2,1,2,2,1,0,1,1,2,1,2,,,0,2,22,0,0,,,0,0,1,0,18,,,18,0,383,0
20,4,0:00:07.958710,14,0,0.42857142857142855,0.125,0.2608695652173913,0.25,0.6666666666666666,0.08333333333333333,0,0,5,3,0,1,4,3,0,0,5,3,0,0.4666666666666667,0.1206896551724138,0,0,16,8,2,0.6,0.18181818181818182,0,2,0,0,0,1.0,0.45454545454545453,0,0,414,0
20,5,0:00:08.295809,0,1,,,,,,,1,0,3,0,1,0,3,0,1,0,3,0,4,,,4,0,8,0,4,,,4,0,2,6,12,,,12,0,128,4
20,5,0:00:06.242260,1,1,,,,,,,0,1,6,4,1,2,5,3,0,1,6,4,1,,,0,1,17,5,0,,,0,0,9,10,0,,,0,0,492,21
20,5,0:00:06.123570,2,0,,,,,,,0,0,8,2,0,0,8,2,0,0,8,2,0,,,0,0,29,0,1,,,0,1,12,2,0,,,0,0,684,4
20,5,0:00:06.172449,3,1,,,,,,,0,1,7,0,0,1,7,0,0,1,7,0,2,,,0,2,30,0,0,,,0,0,17,4,0,,,0,0,1005,0
20,5,0:00:06.335053,4,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,0,,,0,0,35,4,0,,,0,0,17,0,0,,,0,0,1309,0
20,5,0:00:06.378937,5,0,,,,,,,0,0,3,2,0,0,3,2,0,0,3,2,0,,,0,0,36,3,0,,,0,0,15,1,0,,,0,0,1467,7
20,5,0:00:06.679147,6,0,,,,,,,0,0,5,2,1,0,5,1,0,0,5,2,0,,,0,0,29,5,0,,,0,0,11,0,0,,,0,0,991,8
20,5,0:00:06.612287,7,2,,,,,,,1,1,7,1,1,3,5,1,1,0,8,1,4,,,4,0,34,0,0,,,0,0,8,0,0,,,0,0,1430,0
20,5,0:00:06.803801,8,1,,,,,,,1,0,3,2,2,1,2,1,1,0,3,2,2,,,0,2,34,0,2,,,1,1,6,0,8,,,8,0,982,6
20,5,0:00:07.113971,9,0,,,,,,,0,0,2,2,0,0,2,2,0,0,2,2,0,,,0,0,12,13,1,,,0,1,2,0,0,,,0,0,924,0
20,5,0:00:07.328397,10,1,,,,,,,0,1,2,1,0,1,2,1,0,1,2,1,1,,,0,1,23,5,0,,,0,0,3,0,0,,,0,0,971,0
20,5,0:00:08.679781,11,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,0,,,0,0,19,3,1,,,0,1,0,0,0,,,0,0,620,0
20,5,0:00:07.931782,12,1,,,,,,,1,0,5,2,1,0,5,2,0,0,5,3,0,,,0,0,16,7,0,,,0,0,3,0,0,,,0,0,753,0
20,5,0:00:07.943751,13,2,,,,,,,0,2,6,0,0,2,6,0,0,0,8,0,7,,,7,0,21,0,7,,,7,0,0,0,0,,,0,0,488,0
20,5,0:00:09.413762,14,0,0.4,0.15384615384615385,0.4117647058823529,0.2692307692307692,0.5,0.11538461538461539,0,0,4,2,0,0,4,2,0,0,4,2,2,0.6521739130434783,0.22388059701492538,0,2,12,7,2,0.6666666666666666,0.34285714285714286,0,2,1,0,42,0.3225806451612903,0.2777777777777778,0,42,625,2
20,6,0:00:06.160521,0,1,,,,,,,1,0,3,1,1,1,2,1,0,0,3,2,1,,,0,1,13,1,1,,,0,1,2,12,0,,,0,0,224,1
20,6,0:00:06.239263,1,1,,,,,,,1,0,8,2,1,2,6,2,1,0,8,2,1,,,0,1,22,0,1,,,0,1,8,5,0,,,0,0,445,3
20,6,0:00:06.168500,2,1,,,,,,,0,1,7,0,0,2,6,0,0,0,8,0,1,,,0,1,30,0,1,,,0,1,16,6,0,,,0,0,899,4
20,6,0:00:07.368291,3,1,,,,,,,1,0,6,2,1,1,5,2,1,0,6,2,1,,,0,1,31,4,1,,,0,1,14,3,0,,,0,0,1191,11
20,6,0:00:06.326115,4,1,,,,,,,0,1,6,1,0,1,6,1,0,0,7,1,1,,,0,1,38,3,1,,,0,1,17,0,0,,,0,0,1511,2
20,6,0:00:06.283193,5,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,26,3,0,,,0,0,13,1,0,,,0,0,1184,0
20,6,0:00:06.562446,6,1,,,,,,,0,1,3,1,0,1,3,1,0,0,4,1,1,,,0,1,31,3,1,,,0,1,11,0,2,,,0,2,1421,2
20,6,0:00:07.007256,7,1,,,,,,,0,1,11,1,0,3,9,1,0,0,12,1,0,,,0,0,39,0,0,,,0,0,6,0,0,,,0,0,1400,0
20,6,0:00:07.391233,8,1,,,,,,,1,0,5,0,1,0,5,0,0,0,5,1,12,,,0,12,24,3,12,,,12,0,2,0,0,,,0,0,694,0
20,6,0:00:07.940759,9,0,,,,,,,0,0,5,2,0,1,4,2,0,0,5,2,3,,,3,0,16,13,3,,,3,0,4,0,132,,,0,132,1002,0
20,6,0:00:08.482345,10,0,,,,,,,0,0,5,1,1,0,5,0,0,0,5,1,0,,,0,0,21,1,0,,,0,0,4,0,6,,,6,0,738,0
20,6,0:00:08.843382,11,4,,,,,,,2,2,3,1,2,2,3,1,2,1,4,1,4,,,0,4,18,0,0,,,0,0,3,0,0,,,0,0,871,0
20,6,0:00:10.010195,12,1,,,,,,,1,0,7,1,1,3,4,1,0,0,7,2,1,,,0,1,11,12,3,,,0,3,1,0,0,,,0,0,721,2
20,6,0:00:10.945758,13,0,,,,,,,0,0,10,1,0,2,8,1,0,0,10,1,12,,,12,0,17,1,5,,,5,0,0,0,0,,,0,0,274,0
20,6,0:00:11.655876,14,0,0.5384615384615384,0.2916666666666667,0.3,0.375,0.8,0.16666666666666666,0,0,3,2,1,1,2,1,0,0,3,2,0,0.39473684210526316,0.19480519480519481,0,0,9,18,0,0.6896551724137931,0.425531914893617,0,0,1,0,234,0.02142857142857143,0.1935483870967742,0,140,639,0
20,7,0:00:06.674147,0,1,,,,,,,1,0,8,0,1,0,8,0,1,0,8,0,1,,,0,1,23,0,1,,,0,1,6,17,0,,,0,0,560,16
20,7,0:00:06.461715,1,0,,,,,,,0,0,5,0,0,1,4,0,0,0,5,0,0,,,0,0,15,0,0,,,0,0,3,3,0,,,0,0,141,3
20,7,0:00:06.300116,2,0,,,,,,,0,0,8,1,0,0,8,1,0,0,8,1,0,,,0,0,23,0,0,,,0,0,11,4,0,,,0,0,457,8
20,7,0:00:06.339009,3,1,,,,,,,0,1,9,1,0,2,8,1,0,0,10,1,1,,,0,1,29,0,1,,,0,1,10,0,0,,,0,0,723,4
20,7,0:00:06.364975,4,1,,,,,,,0,1,5,1,0,0,5,1,0,0,5,1,1,,,0,1,34,0,1,,,0,1,16,2,0,,,0,0,1004,2
20,7,0:00:06.427806,5,2,,,,,,,2,0,6,0,2,1,5,0,1,0,6,1,3,,,3,0,35,0,3,,,3,0,13,0,6,,,6,0,1273,0
20,7,0:00:06.409853,6,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,1,,,0,1,30,0,1,,,0,1,7,0,0,,,0,0,657,2
20,7,0:00:06.542536,7,1,,,,,,,0,1,1,1,0,1,1,1,0,0,2,1,0,,,0,0,28,6,0,,,0,0,7,1,0,,,0,0,906,8
20,7,0:00:06.532526,8,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,13,,,0,13,20,4,13,,,13,0,5,0,0,,,0,0,575,2
20,7,0:00:07.768260,9,1,,,,,,,1,0,5,2,1,1,4,2,0,0,5,3,0,,,0,0,27,16,0,,,0,0,7,0,156,,,0,156,1591,0
20,7,0:00:08.603025,10,0,,,,,,,0,0,3,1,0,0,3,1,0,0,3,1,1,,,0,1,22,4,1,,,0,1,3,0,0,,,0,0,363,0
20,7,0:00:07.935771,11,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,0,,,0,0,35,0,0,,,0,0,7,0,0,,,0,0,1039,0
20,7,0:00:07.904899,12,3,,,,,,,1,2,10,3,2,2,10,2,0,1,11,4,1,,,0,1,18,10,0,,,0,0,3,0,0,,,0,0,727,0
20,7,0:00:09.255203,13,1,,,,,,,0,1,3,0,0,1,3,0,0,0,4,0,9,,,8,1,19,0,5,,,3,2,1,0,0,,,0,0,665,0
20,7,0:00:09.315139,14,2,0.46153846153846156,0.2857142857142857,0.4117647058823529,0.3333333333333333,0.6,0.14285714285714285,1,1,3,3,1,1,3,3,1,1,3,3,5,0.3611111111111111,0.203125,2,3,9,11,2,0.75,0.4375,2,0,1,0,96,0.024193548387096774,0.11764705882352941,0,86,577,0
20,8,0:00:06.216341,0,0,,,,,,,0,0,4,2,1,1,3,1,0,0,4,2,0,,,0,0,11,8,0,,,0,0,4,15,0,,,0,0,297,64
20,8,0:00:06.460661,1,1,,,,,,,1,0,5,0,1,1,4,0,1,0,5,0,7,,,7,0,14,0,7,,,7,0,4,6,42,,,42,0,336,2
20,8,0:00:06.407808,2,2,,,,,,,0,2,4,1,0,1,4,1,0,0,5,1,0,,,0,0,20,2,0,,,0,0,10,3,0,,,0,0,425,2
20,8,0:00:07.481987,3,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,2,,,0,2,33,0,2,,,0,2,11,1,0,,,0,0,760,6
20,8,0:00:06.396889,4,0,,,,,,,0,0,5,2,0,2,3,2,0,0,5,2,0,,,0,0,36,5,0,,,0,0,20,0,0,,,0,0,1380,2
20,8,0:00:06.417832,5,1,,,,,,,0,1,4,0,0,2,3,0,0,0,5,0,0,,,0,0,34,0,0,,,0,0,11,0,0,,,0,0,889,0
